URL;"Traffic (%)";"Number of Keywords";Traffic;"Adwords Positions";"Positions with commercial intents in top 20";"Positions with informational intents in top 20";"Positions with navigational intents in top 20";"Positions with transactional intents in top 20";"Positions with unknown intents in top 20";"Traffic with commercial intents in top 20";"Traffic with informational intents in top 20";"Traffic with navigational intents in top 20";"Traffic with transactional intents in top 20";"Traffic with unknown intents in top 20"
morganbehindthescenes;0;3;5;0;1;2;0;0;0;4;1;0;0;0
kimmyjohnson22;0;4;5;0;0;4;0;0;0;0;5;0;0;0
louloubellexo;0;3;5;0;1;2;0;0;0;0;5;0;0;0
its.bellarose;0;1;5;0;0;0;1;1;0;0;0;5;5;0
linda_steele09;0;1;5;0;1;0;0;0;0;5;0;0;0;0
yoyowoohplus1;0;1;5;0;1;0;0;0;0;5;0;0;0;0
remymeow;0;8;5;0;0;3;3;0;0;0;1;2;0;0
softandpale;0;2;5;0;1;1;0;0;0;4;1;0;0;0
jessieminxxx;0;1;5;0;1;0;0;0;0;5;0;0;0;0
thickpastelbabe;0;1;5;0;1;0;0;0;0;5;0;0;0;0
lunarosebud;0;1;5;0;1;0;0;0;0;5;0;0;0;0
lilaaliyah333;0;1;5;0;1;0;0;0;0;5;0;0;0;0
giayourfav;0;1;5;0;0;1;0;0;0;0;5;0;0;0
janessabrazil;0;4;5;0;0;1;0;0;0;0;5;0;0;0
sororongalovers;0;1;5;0;1;0;0;0;0;5;0;0;0;0
superlivvy;0;6;5;0;4;2;0;0;0;2;3;0;0;0
pocah_honttass;0;1;5;0;1;0;0;0;0;5;0;0;0;0
alison_rouge;0;1;5;0;1;0;0;0;0;5;0;0;0;0
sophie_lawson;0;1;5;0;0;1;0;0;0;0;5;0;0;0
fourtimesx;0;2;5;0;1;1;0;0;0;0;5;0;0;0
jjust_jamie;0;1;5;0;1;0;0;0;0;5;0;0;0;0
its.aylamay.more;0;1;5;0;1;0;0;0;0;5;0;0;0;0
nezotic;0;4;5;0;3;2;0;0;0;2;3;0;0;0
sxmm_25;0;1;5;0;1;0;0;0;0;5;0;0;0;0
tinyarab;0;4;5;0;2;2;0;0;0;5;0;0;0;0
farrahabraham;0;13;5;0;1;11;0;0;0;0;5;0;0;0
gymgoddess22;0;1;5;0;0;1;0;0;0;0;5;0;0;0
jayhefnerx;0;2;5;0;1;1;0;0;0;5;0;0;0;0
freepressure;0;4;5;0;2;2;0;0;0;4;1;0;0;0
charlotteemerson123vip;0;3;5;0;2;1;0;0;0;4;1;0;0;0
kanocoxx;0;2;5;0;0;2;0;0;0;0;5;0;0;0
thebadgirl909;0;1;5;0;1;0;0;0;0;5;0;0;0;0
lapetitebrat02;0;2;5;0;2;0;0;0;0;5;0;0;0;0
princesschellex;0;1;5;0;1;0;0;0;0;5;0;0;0;0
zaneverbeck;0;1;5;0;0;1;0;0;0;0;5;0;0;0
filipinamami22;0;1;5;0;1;0;0;0;0;5;0;0;0;0
tktwins;0;2;5;0;0;2;0;0;0;0;5;0;0;0
iamraiahbleu;0;1;5;0;1;0;0;0;0;5;0;0;0;0
annaceleste;0;8;5;0;1;4;0;1;0;0;5;0;4;0
valeryvayness;0;7;5;0;4;2;0;0;0;2;3;0;0;0
miss_anastasia;0;1;5;0;1;0;0;0;0;5;0;0;0;0
angelwoof;0;4;5;0;3;0;0;0;0;5;0;0;0;0
essenceofkorin;0;4;5;0;2;1;0;0;0;0;5;0;0;0
chelsnichole200;0;2;5;0;1;1;0;0;0;5;0;0;0;0
redheadmuscboy;0;1;5;0;0;1;0;0;0;0;5;0;0;0
lifeofdurden;0;1;5;0;1;0;0;0;0;5;0;0;0;0
stormy_succubus;0;2;5;0;1;0;0;0;0;5;0;0;0;0
hannahhughesxo;0;1;5;0;1;0;0;0;0;5;0;0;0;0
tiffany_secrets;0;3;5;0;1;1;0;0;0;5;0;0;0;0
whatalittleriot;0;1;5;0;0;1;0;0;0;0;5;0;0;0
alessia_modelfree;0;3;5;0;1;2;0;0;0;5;0;0;0;0
justinandcassidyxxx;0;2;5;0;1;1;0;0;0;5;0;0;0;0
tamicascurves;0;1;5;0;1;0;0;0;0;5;0;0;0;0
xoparramore;0;2;5;0;0;2;0;0;0;0;5;0;0;0
avenaxo;0;2;5;0;1;1;0;0;0;5;0;0;0;0
yourpeachplug;0;7;5;0;6;0;0;0;0;4;0;0;0;0
babygurl6926;0;1;5;0;1;0;0;0;0;5;0;0;0;0
hotlildaddyyy;0;1;5;0;0;1;0;0;0;0;5;0;0;0
freakscurious;0;1;5;0;0;1;0;0;0;0;5;0;0;0
goddessnami;0;1;5;0;1;0;0;0;0;5;0;0;0;0
sugabby1234;0;1;5;0;1;0;0;0;0;5;0;0;0;0
valentinesdayy;0;1;5;0;0;1;0;0;0;0;5;0;0;0
ans_leey;0;3;5;0;2;1;0;0;0;3;2;0;0;0
candicemumnextdoor;0;1;5;0;1;0;0;0;0;5;0;0;0;0
countrymom_14;0;2;5;0;1;1;0;0;0;3;2;0;0;0
spysexy;0;1;5;0;1;0;0;0;0;5;0;0;0;0
calliefornicat3;0;2;5;0;2;0;0;0;0;5;0;0;0;0
tosh.hoe;0;8;5;0;6;2;0;0;0;4;1;0;0;0
jaidawn;0;2;5;0;0;2;0;0;0;0;5;0;0;0
valeng222;0;6;5;0;1;1;1;1;0;2;3;0;0;0
elaina_stjames;0;4;5;0;3;0;0;0;0;5;0;0;0;0
willowsdreaming;0;4;5;0;3;1;0;0;0;2;3;0;0;0
emilysjuicypage;0;1;5;0;0;1;0;0;0;0;5;0;0;0
samtaylorxo;0;6;5;0;2;4;0;0;0;1;4;0;0;0
noeluvbriii;0;1;5;0;0;1;0;0;0;0;5;0;0;0
mylezafterdark;0;1;5;0;1;0;0;0;0;5;0;0;0;0
tazyourmakerr;0;1;5;0;0;1;0;0;0;0;5;0;0;0
wickedcoasty207;0;2;5;0;2;0;0;0;0;5;0;0;0;0
babyc33;0;1;5;0;0;1;0;0;0;0;5;0;0;0
gummyhead00;0;4;5;0;1;3;0;0;0;3;2;0;0;0
makaybennett;0;1;5;0;1;0;0;0;0;5;0;0;0;0
bbfeetss;0;2;5;0;1;1;0;0;0;0;5;0;0;0
christinakhalil;0;12;5;0;4;5;0;0;0;3;2;0;0;0
fullmetalvenus;0;1;5;0;1;0;0;0;0;5;0;0;0;0
eva.d;0;3;5;0;0;3;0;0;0;0;5;0;0;0
lillyfitxo;0;2;5;0;1;1;0;0;0;4;1;0;0;0
tabonline;0;1;5;0;1;0;0;0;0;5;0;0;0;0
lillydollxoxo;0;1;5;0;1;0;0;0;0;5;0;0;0;0
piperplatinumpaid;0;1;5;0;1;0;0;0;0;5;0;0;0;0
sexybblady20;0;4;5;0;1;0;0;0;0;5;0;0;0;0
moneyandmagicxxx;0;1;5;0;1;0;0;0;0;5;0;0;0;0
sexnatasha;0;1;5;0;1;0;0;0;0;5;0;0;0;0
goodgirlzlisten;0;1;5;0;1;0;0;0;0;5;0;0;0;0
justjadeplus;0;1;5;0;0;1;0;0;0;0;5;0;0;0
onlytahlia;0;3;5;0;1;1;0;0;0;5;0;0;0;0
makayladivine69;0;1;5;0;1;0;0;0;0;5;0;0;0;0
sophielaurenxxo;0;3;5;0;1;2;0;0;0;0;5;0;0;0
skiesmarie;0;3;5;0;1;2;0;0;0;0;5;0;0;0
sexynadia;0;1;5;0;1;0;0;0;0;5;0;0;0;0
oc-girl;0;3;5;0;1;2;0;0;0;1;4;0;0;0
soffiaenelmundoxxx;0;4;5;0;1;1;0;0;0;5;0;0;0;0
catalinawest;0;4;5;0;0;4;0;0;0;0;5;0;0;0
sydneycolexxx;0;1;5;0;0;1;0;0;0;0;5;0;0;0
saki_jste;0;5;5;0;2;1;1;1;0;5;0;0;0;0
goddessjakani;0;2;5;0;1;1;0;0;0;5;0;0;0;0
seducerkiddd;0;1;5;0;1;1;0;0;0;5;5;0;0;0
rerengacos;0;2;5;0;2;0;0;0;0;5;0;0;0;0
amornextdoor_lizette;0;3;5;0;2;1;0;0;0;5;0;0;0;0
kloekini;0;1;5;0;1;0;0;0;0;5;0;0;0;0
katiekatrey;0;1;5;0;1;0;0;0;0;5;0;0;0;0
chloehart34kk;0;2;5;0;1;0;0;0;0;5;0;0;0;0
titties4thekitties;0;1;5;0;1;0;0;0;0;5;0;0;0;0
realkaaybrazy;0;5;5;0;0;2;1;1;0;0;2;0;0;0
melodymew_gif;0;3;5;0;0;2;0;0;0;0;5;0;0;0
alionameriacri_free;0;2;5;0;0;0;1;0;0;0;0;5;0;0
libbyloveheart;0;2;5;0;1;0;0;0;0;5;0;0;0;0
ghostvenus01;0;1;5;0;1;0;0;0;0;5;0;0;0;0
sugarcakee.free;0;1;5;0;1;0;0;0;0;5;0;0;0;0
jehlanibonita;0;2;5;0;1;0;0;0;0;5;0;0;0;0
tinathepawg;0;3;5;0;2;1;0;0;0;4;1;0;0;0
fuckforeverever;0;3;5;0;0;1;0;0;0;0;0;0;0;0
sweednsavery;0;1;5;0;1;0;0;0;0;5;0;0;0;0
gmariana18;0;1;5;0;1;0;0;0;0;5;0;0;0;0
michellexmarch;0;3;5;0;1;2;0;1;0;4;1;0;0;0
dellieisla;0;2;5;0;1;1;0;0;0;5;0;0;0;0
seanxxxavier;0;1;5;0;1;0;0;0;0;5;0;0;0;0
kokomjxxx;0;1;5;0;1;0;0;0;0;5;0;0;0;0
puter43;0;1;5;0;1;0;0;0;0;5;0;0;0;0
jpackingof;0;1;5;0;1;0;0;0;0;5;0;0;0;0
juicykat69;0;1;5;0;1;0;0;0;0;5;0;0;0;0
carolinebabiee;0;2;5;0;0;2;0;0;0;0;5;0;0;0
crissyddjames;0;1;5;0;1;0;0;0;0;5;0;0;0;0
xoprettypanda;0;1;5;0;0;1;0;0;0;0;5;0;0;0
plantybrii_uncensored;0;2;5;0;1;0;1;1;0;5;0;0;0;0
badbitchmakiyah;0;1;5;0;1;0;0;0;0;5;0;0;0;0
daringkiara;0;1;5;0;1;0;0;0;0;5;0;0;0;0
mayme69;0;1;5;0;0;1;0;0;0;0;5;0;0;0
kenziedk;0;1;5;0;1;0;0;0;0;5;0;0;0;0
cmaggio;0;2;5;0;0;1;0;0;0;0;5;0;0;0
str8crushfeet;0;11;5;0;0;1;0;0;0;0;1;0;0;0
lolaj1;0;2;5;0;1;0;0;0;0;5;0;0;0;0
blondemauigirl;0;8;5;0;3;3;0;0;0;0;5;0;0;0
babieeshark;0;4;5;0;2;2;0;0;0;0;5;0;0;0
chickensolittlee;0;1;5;0;1;0;0;0;0;5;0;0;0;0
itsaliyah;0;1;5;0;1;0;0;0;0;5;0;0;0;0
desiree;0;2;5;0;0;0;2;2;0;0;0;5;5;0
ravengriim;0;3;5;0;1;0;0;0;0;5;0;0;0;0
bootymai;0;2;5;0;1;1;0;0;0;3;2;0;0;0
bad1galkeeks;0;1;5;0;1;0;0;0;0;5;0;0;0;0
lovelycaptain;0;1;5;0;1;0;0;0;0;5;0;0;0;0
oklayay;0;3;5;0;1;1;0;0;0;4;1;0;0;0
shawtyyy.ls;0;2;5;0;0;2;0;0;0;0;5;0;0;0
damarisbenji;0;1;5;0;0;1;0;0;0;0;5;0;0;0
its.lolabby;0;1;5;0;0;1;0;0;0;0;5;0;0;0
faleshafaye;0;2;5;0;0;2;0;0;0;0;5;0;0;0
tsvanessa9in;0;6;5;0;0;1;0;0;0;0;0;0;0;0
valevasquez0918;0;2;5;0;2;0;0;0;0;5;0;0;0;0
freckledbabyy;0;3;5;0;1;2;1;0;0;4;1;0;0;0
u207527432;0;1;5;0;1;0;0;0;0;5;0;0;0;0
godd3ss_seraphina;0;1;5;0;1;0;0;0;0;5;0;0;0;0
ariellasworld5;0;2;5;0;1;1;0;0;0;5;0;0;0;0
audryadames;0;4;5;0;0;3;0;1;0;0;5;0;0;0
aaliyahceleste1;0;1;5;0;1;0;0;0;0;5;0;0;0;0
calliemurfree;0;1;5;0;0;1;0;0;0;0;5;0;0;0
michelletyler_vip;0;3;5;0;1;2;0;0;0;5;0;0;0;0
katrileyxx;0;1;5;0;0;1;0;0;0;0;5;0;0;0
britnikitten;0;3;5;0;0;3;0;0;0;0;5;0;0;0
almaawoo;0;1;5;0;1;0;0;0;0;5;0;0;0;0
brownlittlemama;0;1;5;0;1;0;0;0;0;5;0;0;0;0
bodiedby.ing;0;2;5;0;1;1;0;0;0;4;1;0;0;0
stefany.mtz15;0;1;5;0;1;0;0;0;0;5;0;0;0;0
xlunavx;0;1;5;0;0;1;0;0;0;0;5;0;0;0
redheadinasexyway;0;1;5;0;1;1;0;0;0;5;5;0;0;0
baybebona;0;2;5;0;0;2;0;0;0;0;5;0;0;0
solesofyanna;0;1;5;0;1;0;0;0;0;5;0;0;0;0
giagrey666;0;1;5;0;0;1;0;0;0;0;5;0;0;0
bigdickk98;0;2;5;0;1;0;0;0;0;5;0;0;0;0
bellalujuria;0;1;5;0;1;0;0;0;0;5;0;0;0;0
maddison.fox;0;4;5;0;0;3;0;0;0;0;5;0;0;0
christin.black;0;6;5;0;3;2;0;0;0;2;3;0;0;0
marthajane30;0;2;5;0;1;1;0;0;0;5;0;0;0;0
sbvdche;0;1;5;0;1;0;0;0;0;5;0;0;0;0
alyciajmarie;0;1;5;0;1;0;0;0;0;5;0;0;0;0
krisdabarb;0;1;5;0;1;0;0;0;0;5;0;0;0;0
ivy.vix;0;2;5;0;1;1;0;0;0;0;5;0;0;0
sherrisnowfans;0;3;5;0;1;1;0;0;0;5;0;0;0;0
liaagray;0;3;5;0;1;1;0;0;0;5;0;0;0;0
officialchelsearose;0;6;5;0;5;1;0;0;0;5;0;0;0;0
tsalinawoodcock;0;3;5;0;1;0;0;0;0;4;0;0;0;0
yoshiohka;0;6;5;0;4;2;0;0;0;4;1;0;0;0
miamoobs;0;5;5;0;2;3;0;0;0;3;2;0;0;0
milavolker;0;4;5;0;0;3;0;0;0;0;1;0;0;0
taylxrknight;0;1;5;0;1;0;0;0;0;5;0;0;0;0
latina.bbw.eve;0;3;5;0;3;0;0;0;0;5;0;0;0;0
babylainey1;0;1;5;0;1;0;0;0;0;5;0;0;0;0
brelandemory;0;3;5;0;0;3;0;0;0;0;5;0;0;0
kasey-kay;0;5;5;0;4;0;1;1;0;5;0;0;0;0
ambersnowxoxo;0;1;5;0;0;1;0;0;0;0;5;0;0;0
hazelmay38j;0;9;5;0;0;3;1;1;0;0;5;0;0;0
itsmkyouwhores;0;1;5;0;0;1;0;0;0;0;5;0;0;0
brehurt2021;0;1;5;0;1;0;0;0;0;5;0;0;0;0
payalyrica;0;1;5;0;1;0;0;0;0;5;0;0;0;0
berryrollo;0;6;5;0;2;2;0;0;0;0;0;0;0;0
mw_free;0;4;5;0;3;0;0;0;0;5;0;0;0;0
xxbbyangel;0;2;5;0;1;1;0;0;0;3;2;0;0;0
sweetpeach-95;0;1;5;0;1;0;0;0;0;5;0;0;0;0
da.moroshka;0;3;5;0;2;0;0;1;0;5;0;0;0;0
xojeffxo;0;1;5;0;1;1;0;0;0;5;5;0;0;0
michellechanelx;0;2;5;0;1;1;0;0;0;5;0;0;0;0
vampyshae;0;1;5;0;1;0;0;0;0;5;0;0;0;0
miss.madison.olivia;0;3;5;0;0;2;0;0;0;0;5;0;0;0
loadedfux;0;1;5;0;0;1;0;0;0;0;5;0;0;0
haru_haru_yay;0;1;5;0;1;0;0;0;0;5;0;0;0;0
grimdear;0;1;5;0;1;0;0;0;0;5;0;0;0;0
lov3_diorr;0;1;5;0;1;0;0;0;0;5;0;0;0;0
prii4thefee;0;1;5;0;1;0;0;0;0;5;0;0;0;0
scarlet.vas;0;9;5;0;0;4;1;1;0;0;5;0;0;0
sumlpxxx;0;1;5;0;1;0;0;0;0;5;0;0;0;0
yungyannahfetish;0;2;5;0;1;1;0;0;0;5;0;0;0;0
queenie16.1;0;3;5;0;1;1;0;0;0;4;1;0;0;0
christendior;0;1;5;0;1;0;0;0;0;5;0;0;0;0
curvygoddess_123;0;2;5;0;1;0;0;0;0;5;0;0;0;0
branditiffanyyy;0;1;5;0;0;1;0;0;0;0;5;0;0;0
leilababyxo;0;7;5;0;6;1;0;0;0;2;3;0;0;0
krystalwang99;0;3;5;0;2;1;0;0;0;5;0;0;0;0
christen-rene;0;6;5;0;0;5;0;0;0;0;5;0;0;0
jill_jills;0;5;5;0;5;0;0;0;0;5;0;0;0;0
therealporshaford;0;2;5;0;1;0;0;0;0;5;0;0;0;0
katycatt719;0;1;5;0;1;0;0;0;0;5;0;0;0;0
maskedmanlll;0;1;5;0;1;0;0;0;0;5;0;0;0;0
javierpalmas0;0;1;5;0;1;0;0;0;0;5;0;0;0;0
shefreaketo;0;1;5;0;1;0;0;0;0;5;0;0;0;0
cagedsissy2020;0;1;5;0;0;1;0;0;0;0;5;0;0;0
badbishhbri;0;1;5;0;1;1;0;0;0;5;5;0;0;0
glorygirlabbi;0;1;5;0;1;0;0;0;0;5;0;0;0;0
hiddenr0se;0;2;5;0;0;1;0;0;0;0;5;0;0;0
savannahsolo;0;4;5;0;0;3;0;0;0;0;5;0;0;0
crystalinkk;0;2;5;0;1;1;0;0;0;5;0;0;0;0
moreofnicole;0;1;5;0;0;1;0;0;0;0;5;0;0;0
lilmamakay12;0;2;5;0;1;0;0;0;0;3;0;0;0;0
melodical;0;5;5;0;3;1;0;0;0;1;4;0;0;0
iampersiapele;0;1;5;0;0;1;0;0;0;0;5;0;0;0
fvckseaworld;0;1;5;0;1;0;0;0;0;5;0;0;0;0
jjproductions69;0;1;5;0;0;1;0;0;0;0;5;0;0;0
angeleyes6;0;1;5;0;0;1;0;0;0;0;5;0;0;0
myonnathegod;0;2;5;0;1;0;0;0;0;5;0;0;0;0
realtrapshit25;0;1;5;0;1;0;0;0;0;5;0;0;0;0
adelaidagonet;0;1;5;0;0;1;0;0;0;0;5;0;0;0
needastalli;0;1;5;0;1;0;0;0;0;5;0;0;0;0
kaelyn;0;2;5;0;1;0;0;0;0;5;0;0;0;0
xxxseanxxx;0;1;5;0;1;0;0;0;0;5;0;0;0;0
indica_indi;0;2;5;0;2;0;0;0;0;5;0;0;0;0
bendyzina;0;1;5;0;0;1;0;0;0;0;5;0;0;0
drizzyoj;0;3;5;0;1;3;0;0;0;4;5;0;0;0
evelynlovexoxo;0;3;5;0;1;1;0;0;0;1;4;0;0;0
riddysworld;0;2;5;0;2;0;0;0;0;5;0;0;0;0
riibbon;0;2;5;0;0;1;0;0;0;0;5;0;0;0
hollyjaneloves69;0;8;5;0;0;1;1;1;0;0;0;0;0;0
dreamtwerkzmajor;0;1;5;0;0;1;0;0;0;0;5;0;0;0
fitfella;0;2;5;0;1;1;0;0;0;5;0;0;0;0
power_midget;0;3;5;0;2;0;0;0;0;5;0;0;0;0
valeriaaa_belen;0;8;5;0;0;5;0;0;0;0;5;0;0;0
damandawilde;0;3;5;0;0;2;0;0;0;0;5;0;0;0
dreamgirlnay;0;6;5;0;3;0;0;0;0;5;0;0;0;0
bragox00;0;1;5;0;1;0;0;0;0;5;0;0;0;0
iworshipvee;0;1;5;0;1;0;0;0;0;5;0;0;0;0
xoxolsm;0;1;5;0;1;0;0;0;0;5;0;0;0;0
navilynn;0;1;5;0;0;1;0;0;0;0;5;0;0;0
carlyrose619;0;4;5;0;2;2;0;1;0;4;1;0;1;0
etherealdanyell;0;5;5;0;1;4;0;0;0;0;5;0;0;0
theonlykiki0;0;1;5;0;1;0;0;0;0;5;0;0;0;0
u120779123;0;1;5;0;1;0;0;0;0;5;0;0;0;0
helloquqco;0;1;5;0;0;1;0;0;0;0;5;0;0;0
olive-garden-rat;0;4;5;0;1;3;0;0;0;0;5;0;0;0
khloedashxxx;0;2;5;0;0;1;0;0;0;0;5;0;0;0
rossmi_1130;0;1;5;0;1;0;0;0;0;5;0;0;0;0
truemyrart;0;5;5;0;1;2;0;0;0;4;1;0;0;0
polinasitnva;0;1;5;0;0;1;0;0;0;0;5;0;0;0
rayyyyli;0;1;5;0;0;1;0;0;0;0;5;0;0;0
jillisalynn;0;3;5;0;0;3;0;0;0;0;5;0;0;0
cinnadoll77;0;3;5;0;2;1;0;0;0;5;0;0;0;0
laurenalexis_x;0;9;5;0;2;3;0;0;0;0;3;0;0;0
chanel.brooke;0;4;5;0;2;0;1;1;0;3;0;2;2;0
allytay19;0;1;5;0;1;0;0;0;0;5;0;0;0;0
archimedes3001;0;1;5;0;0;1;0;0;0;0;5;0;0;0
kennedymarksen;0;3;5;0;0;3;0;0;0;0;5;0;0;0
frootbabie;0;1;5;0;1;0;0;0;0;5;0;0;0;0
jessytaylorduh;0;5;5;0;1;3;0;0;0;0;4;0;0;0
pandapussypopper;0;1;5;0;1;0;0;0;0;5;0;0;0;0
cindyzgvip;0;2;5;0;1;0;0;0;0;5;0;0;0;0
czarinarenee;0;2;5;0;1;1;0;0;0;3;2;0;0;0
jerkjoe;0;2;5;0;2;0;0;0;0;5;0;0;0;0
valentinha95;0;1;5;0;1;0;0;0;0;5;0;0;0;0
thathoneydip;0;3;5;0;0;3;0;0;0;0;5;0;0;0
cherrykath18;0;3;5;0;0;2;0;0;0;0;5;0;0;0
themusclegoddess;0;2;5;0;0;1;0;0;0;0;5;0;0;0
nataliebell972;0;2;5;0;0;1;1;1;0;0;2;3;3;0
swolemattyy;0;3;5;0;1;0;2;1;0;4;0;1;1;0
peachtreevip;0;1;5;0;1;0;0;0;0;5;0;0;0;0
prettymama21;0;1;5;0;0;1;0;1;0;0;5;0;5;0
aleruizmx0;0;7;5;0;2;2;0;0;0;4;1;0;0;0
victoriascottlyn;0;4;5;0;1;3;0;0;0;5;0;0;0;0
alyssarainxo;0;2;5;0;1;1;0;0;0;5;0;0;0;0
kayleerosevera;0;1;5;0;1;0;0;0;0;5;0;0;0;0
bittyxo;0;2;5;0;2;0;0;0;0;5;0;0;0;0
thedumbledong;0;3;5;0;1;1;0;0;0;0;5;0;0;0
omgits_justina;0;2;5;0;0;2;0;0;0;0;5;0;0;0
jordiporn;0;3;5;0;1;1;0;0;0;4;0;0;0;0
dimeberacky;0;1;5;0;0;0;0;0;0;0;0;0;0;0
little_pixie_kitten;0;2;5;0;0;2;0;0;0;0;5;0;0;0
xxkittylicksxx;0;1;5;0;1;0;0;0;0;5;0;0;0;0
mf17dayana;0;2;5;0;1;1;0;0;0;5;0;0;0;0
lady.tish;0;3;5;0;1;2;0;0;0;2;3;0;0;0
lanavictoria;0;11;5;0;4;5;0;0;0;3;2;0;0;0
jxycexo;0;7;5;0;6;0;0;0;0;5;0;0;0;0
aliyahdshaun;0;3;5;0;1;1;0;0;0;5;0;0;0;0
prettyjess;0;1;5;0;0;1;0;0;0;0;5;0;0;0
thepantyqueen;0;1;5;0;1;0;0;0;0;5;0;0;0;0
tonguetiedandtwistedd;0;5;5;0;2;2;0;0;0;2;3;0;0;0
ambersparkl;0;3;5;0;0;0;0;0;0;0;0;0;0;0
lysia_lee;0;2;5;0;1;0;0;0;0;5;0;0;0;0
amberhayes;0;6;5;0;2;0;2;1;0;1;0;4;1;0
cum4kimber;0;1;5;0;1;0;0;0;0;5;0;0;0;0
lilbatz;0;3;5;0;2;1;0;0;0;2;3;0;0;0
marc_flirt;0;2;5;0;0;2;0;0;0;0;5;0;0;0
petiteprofessorxxx;0;1;5;0;1;0;0;0;0;5;0;0;0;0
maddyspremium;0;5;5;0;4;0;0;0;0;5;0;0;0;0
readheadrayxoxo;0;1;5;0;1;0;0;0;0;5;0;0;0;0
ashleyjro12;0;1;5;0;0;1;0;0;0;0;5;0;0;0
itschloesasha;0;3;5;0;0;2;0;0;0;0;5;0;0;0
khloekayxxx;0;4;5;0;0;3;0;0;0;0;5;0;0;0
gracesfree;0;1;5;0;1;0;0;0;0;5;0;0;0;0
romeo_twink;0;2;5;0;0;1;0;0;0;0;3;0;0;0
cole.diamond;0;9;5;0;3;4;1;0;0;2;1;2;0;0
roseink;0;2;5;0;0;2;0;0;0;0;5;0;0;0
officialbombshellblaze;0;3;5;0;2;1;0;0;0;4;1;0;0;0
naomi_amourr;0;1;5;0;1;0;0;0;0;5;0;0;0;0
bebegirl69;0;1;5;0;1;0;0;0;0;5;0;0;0;0
nightkink16;0;2;5;0;1;1;0;0;0;0;5;0;0;0
userloser228;0;1;5;0;1;0;0;0;0;5;0;0;0;0
bigboootyari;0;2;5;0;1;1;0;0;0;4;1;0;0;0
msfrecklees;0;2;5;0;1;1;0;0;0;5;0;0;0;0
aussieshan;0;1;5;0;1;0;0;0;0;5;0;0;0;0
sawyergangggg;0;1;5;0;1;0;0;0;0;5;0;0;0;0
dot_the_thot;0;1;5;0;1;0;0;0;0;5;0;0;0;0
iloveaoki;0;2;5;0;0;2;0;0;0;0;5;0;0;0
gabymaravilla;0;3;5;0;2;0;0;0;0;5;0;0;0;0
irisjaxx665;0;3;5;0;2;1;0;0;0;5;0;0;0;0
baileysweets;0;1;5;0;1;0;0;0;0;5;0;0;0;0
dythedemon;0;2;5;0;1;1;0;0;0;2;3;0;0;0
sabrinadanielle;0;3;5;0;0;2;0;0;0;0;5;0;0;0
realkyaa;0;1;5;0;1;0;0;0;0;5;0;0;0;0
alomengarcia;0;1;5;0;0;1;0;0;0;0;5;0;0;0
morena-juice;0;2;5;0;1;0;0;0;0;5;0;0;0;0
forbiddensphinxxx;0;1;5;0;0;1;0;0;0;0;5;0;0;0
chontelle.summer;0;4;5;0;1;2;0;0;0;0;5;0;0;0
his1dream;0;1;5;0;1;0;0;0;0;5;0;0;0;0
bellabodhi;0;10;5;0;0;3;3;0;0;0;0;1;0;0
enlightenedslut;0;1;5;0;1;0;0;0;0;5;0;0;0;0
exiteighty;0;1;5;0;1;0;0;0;0;5;0;0;0;0
perfecttits22;0;5;5;0;3;2;0;0;0;3;2;0;0;0
therealmrexotic;0;2;5;0;1;1;0;0;0;5;0;0;0;0
jordan.r;0;1;5;0;0;1;0;0;0;0;5;0;0;0
violetmoorexxx;0;3;5;0;2;0;1;1;0;5;0;0;0;0
marycake;0;5;5;0;2;3;0;0;0;2;3;0;0;0
cplaya2;0;9;5;0;4;3;0;0;0;0;5;0;0;0
carly-jane;0;3;5;0;0;1;2;2;0;0;0;5;5;0
michelleyroo;0;2;5;0;0;0;0;0;0;0;0;0;0;0
zenithvenus;0;1;5;0;1;0;0;0;0;5;0;0;0;0
kawaiikam;0;2;5;0;2;0;0;0;0;5;0;0;0;0
giovannamariaaa;0;1;5;0;1;0;0;0;0;5;0;0;0;0
vianeyfree;0;1;5;0;1;0;0;0;0;5;0;0;0;0
jessicaalvesuk;0;3;5;0;0;3;0;0;0;0;5;0;0;0
carolinableirvip;0;1;5;0;1;0;0;0;0;5;0;0;0;0
deniseanders;0;2;5;0;0;2;0;0;0;0;5;0;0;0
exohydrax;0;5;5;0;0;4;0;0;0;0;2;0;0;0
toront0twink;0;1;5;0;1;0;0;0;0;5;0;0;0;0
kryptonite96;0;1;5;0;1;0;0;0;0;5;0;0;0;0
real.caribbabe;0;2;5;0;2;0;0;0;0;5;0;0;0;0
mayra-ale;0;4;5;0;1;1;1;1;0;5;0;0;0;0
kaifansvip;0;5;5;0;3;1;0;0;0;5;0;0;0;0
sweet_bloody_marry;0;1;5;0;1;0;0;0;0;5;0;0;0;0
oliveskinvip;0;2;5;0;1;0;1;0;0;5;0;0;0;0
msmxrgan;0;6;5;0;5;1;0;0;0;5;0;0;0;0
lolamoon1995;0;1;5;0;1;0;0;0;0;5;0;0;0;0
nicolelynn239;0;2;5;0;2;0;0;0;0;5;0;0;0;0
jgatsbyrj;0;1;5;0;1;0;0;0;0;5;0;0;0;0
verifiedbutsloot;0;1;5;0;1;0;0;0;0;5;0;0;0;0
tk_pink;0;1;5;0;1;0;0;0;0;5;0;0;0;0
lunathenoodle;0;5;5;0;0;4;1;0;0;0;3;2;0;0
